customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00168,Male,0,No,No,21,No,No phone service,DSL,No,Yes,No internet service,No internet service,No,Yes,Two year,No,Bank transfer (automatic),65.67,1400.68,No
CUST-00169,Male,0,Yes,No,12,Yes,No,DSL,Yes,No internet service,No,No,No internet service,No,Month-to-month,Yes,Mailed check,18.2,232.95,Yes
CUST-00170,Female,0,Yes,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.95,844.42,Yes
CUST-00171,Female,0,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,No,No,No internet service,One year,Yes,Electronic check,101.13,5156.35,No
CUST-00172,Male,0,No,No,15,Yes,No,DSL,No internet service,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Electronic check,74.83,1117.65,No
CUST-00173,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),54.35,3644.52,Yes
CUST-00174,Female,0,Yes,Yes,13,Yes,Yes,DSL,No,No internet service,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,58.29,686.73,Yes
CUST-00175,Female,0,No,No,59,Yes,No,DSL,No internet service,No,Yes,No,Yes,No internet service,One year,No,Bank transfer (automatic),63.62,4106.08,Yes
CUST-00176,Female,0,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,41.58,493.04,Yes
CUST-00177,Male,0,Yes,No,72,Yes,No,DSL,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Mailed check,90.69,6255.58,No
CUST-00178,Male,0,Yes,No,19,Yes,No,DSL,No,Yes,No,Yes,No internet service,Yes,Two year,Yes,Mailed check,48.72,950.14,No
CUST-00179,Male,0,No,No,57,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Electronic check,75.65,4434.13,No
CUST-00180,Male,0,Yes,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),31.46,992.19,No
CUST-00181,Male,0,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No,One year,Yes,Mailed check,20.76,468.13,No
CUST-00182,Male,0,No,Yes,14,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,32.93,445.6,No
CUST-00183,Female,0,No,No,24,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),53.26,1190.0,Yes
CUST-00184,Male,0,No,No,49,No,No phone service,DSL,No internet service,No,Yes,Yes,No internet service,Yes,Two year,No,Electronic check,31.9,1419.85,No
CUST-00185,Male,0,Yes,No,32,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,83.93,2490.4,No
CUST-00186,Male,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),34.29,411.52,No
CUST-00187,Female,1,No,Yes,60,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,99.3,5731.71,No
CUST-00188,Male,0,No,No,68,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),97.59,6844.26,Yes
CUST-00189,Male,0,Yes,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),46.36,3093.05,No
CUST-00190,Female,0,No,Yes,5,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,64.58,347.81,Yes
CUST-00191,Male,0,No,Yes,36,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,86.31,3109.89,No
CUST-00192,Male,0,No,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,60.43,3546.11,Yes
CUST-00193,Male,0,No,No,32,No,No phone service,DSL,No internet service,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,25.83,862.77,Yes
CUST-00194,Male,0,No,No,71,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),45.74,3008.44,No
CUST-00195,Male,0,Yes,No,66,Yes,No,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,69.34,4254.19,No
CUST-00196,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.63,1071.91,Yes
CUST-00197,Female,0,No,No,21,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,24.92,540.8,Yes
CUST-00198,Female,1,No,No,40,Yes,Yes,Fiber optic,Yes,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.65,1548.73,Yes
CUST-00199,Male,0,No,No,42,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),111.1,5093.85,No
CUST-00200,Male,1,Yes,No,72,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),49.81,3557.9,No
CUST-00201,Male,0,Yes,Yes,46,Yes,No,DSL,No,Yes,No,No,No internet service,No,Month-to-month,No,Mailed check,55.75,2651.2,No
CUST-00202,Female,1,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),84.59,3575.66,No
CUST-00203,Male,1,Yes,No,4,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),54.84,202.37,Yes
CUST-00204,Male,0,No,Yes,14,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),41.08,588.82,Yes
CUST-00205,Female,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,114.85,1482.7,No
CUST-00206,Male,0,No,Yes,53,No,No phone service,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,Yes,Electronic check,70.1,3979.73,No
CUST-00207,Female,0,No,Yes,29,Yes,Yes,DSL,Yes,No,No internet service,No,No internet service,No,Two year,No,Electronic check,55.1,1734.78,No
CUST-00208,Female,0,Yes,Yes,23,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),94.15,2117.37,No
CUST-00209,Female,0,No,No,31,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,Yes,Two year,Yes,Credit card (automatic),28.22,908.72,No
CUST-00210,Male,0,Yes,No,71,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),108.21,7989.7,No
CUST-00211,Male,0,Yes,No,61,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.18,5505.66,No
CUST-00212,Male,1,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,55.65,1193.73,Yes
CUST-00213,Male,0,Yes,No,8,Yes,No,DSL,No,No,No internet service,Yes,No,No,Month-to-month,No,Electronic check,36.64,315.74,Yes
CUST-00214,Male,0,Yes,No,16,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,103.95,1562.78,Yes
CUST-00215,Male,0,No,Yes,26,Yes,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,113.62,3106.68,Yes
CUST-00216,Male,1,Yes,No,29,Yes,No,DSL,No,No,No internet service,No,No,No,One year,No,Bank transfer (automatic),22.79,673.06,No
CUST-00217,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),116.74,730.39,No
CUST-00218,Male,0,No,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,56.63,1948.12,No
CUST-00219,Female,0,Yes,No,33,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,98.61,3452.27,No
CUST-00220,Male,0,Yes,No,46,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,63.78,2855.22,Yes
CUST-00221,Male,0,No,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),70.18,4699.02,Yes
CUST-00222,Male,1,Yes,Yes,41,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),71.59,2895.91,No
CUST-00223,Female,0,No,Yes,18,Yes,No,DSL,Yes,No internet service,No,No,Yes,Yes,Two year,No,Mailed check,114.34,1983.09,Yes
CUST-00224,Female,0,Yes,Yes,16,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,80.98,1203.19,No
CUST-00225,Female,1,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),47.61,2219.34,No
CUST-00226,Female,0,No,No,37,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,80.66,3212.18,No
CUST-00227,Male,0,No,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,No,Credit card (automatic),27.03,349.82,No
CUST-00228,Female,1,Yes,No,68,Yes,No,DSL,No,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),51.13,3741.36,No
CUST-00229,Male,0,No,No,30,Yes,Yes,Fiber optic,No,No internet service,No,No internet service,Yes,Yes,Two year,Yes,Electronic check,35.38,1072.08,No
CUST-00230,Male,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,78.6,4869.08,No
CUST-00231,Female,0,No,Yes,53,Yes,Yes,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,71.18,4004.1,No
CUST-00232,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),90.47,3284.16,No
CUST-00233,Female,0,Yes,No,30,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),51.86,1553.47,No
CUST-00234,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,116.54,7880.38,No
CUST-00235,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,50.0,688.23,No
CUST-00236,Female,1,Yes,Yes,23,Yes,No,DSL,No,No internet service,No,Yes,No,Yes,Two year,No,Credit card (automatic),23.23,489.26,No
CUST-00237,Female,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),45.04,2218.39,Yes
CUST-00238,Female,1,No,No,28,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,80.39,2041.7,No
CUST-00239,Male,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,94.03,671.3,No
CUST-00240,Female,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,42.19,1775.78,No
CUST-00241,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,Two year,No,Electronic check,96.0,922.58,No
CUST-00242,Male,0,No,No,68,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),51.61,3400.86,No
CUST-00243,Female,0,No,Yes,44,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,34.41,1500.41,Yes
CUST-00244,Male,1,No,Yes,13,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),32.04,415.79,No
CUST-00245,Male,0,No,Yes,33,Yes,Yes,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),99.82,3244.29,Yes
CUST-00246,Female,0,Yes,Yes,32,Yes,No,DSL,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,41.66,1304.37,No
CUST-00247,Male,0,Yes,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.0,1852.41,Yes
CUST-00248,Male,0,No,Yes,5,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,106.28,547.08,No
CUST-00249,Male,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,54.47,3262.4,No
CUST-00250,Male,0,No,No,3,No,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),117.03,338.29,Yes
CUST-00251,Female,0,No,No,24,Yes,No,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,44.95,1165.69,No
CUST-00252,Male,0,No,No,34,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,Two year,Yes,Electronic check,84.03,2675.19,No
CUST-00253,Female,0,No,No,42,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),37.45,1461.29,No
CUST-00254,Male,0,No,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,37.25,786.22,No
CUST-00255,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),98.9,3743.22,No
CUST-00256,Male,1,No,Yes,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,110.58,2110.44,No
CUST-00257,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),107.43,625.36,Yes
CUST-00258,Female,0,No,No,57,Yes,No,Fiber optic,Yes,No,No,No internet service,No internet service,No,Month-to-month,No,Electronic check,101.38,5531.73,Yes
CUST-00259,Female,0,No,No,42,Yes,No,Fiber optic,Yes,No internet service,No,No,No,No,One year,Yes,Credit card (automatic),76.33,3356.17,No
CUST-00260,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.31,688.43,No
CUST-00261,Male,1,Yes,Yes,41,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,51.76,2202.66,No
CUST-00262,Female,0,Yes,No,41,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Mailed check,46.1,1811.38,Yes
CUST-00263,Male,0,No,Yes,3,No,No phone service,Fiber optic,No internet service,No,Yes,No,No,No,Month-to-month,No,Electronic check,43.07,138.43,Yes
CUST-00264,Male,0,No,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),115.32,5331.59,No
CUST-00265,Male,0,No,Yes,46,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,32.95,1448.67,No
CUST-00266,Female,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),64.92,3771.96,No
CUST-00267,Female,0,Yes,Yes,51,Yes,Yes,DSL,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,110.62,5992.9,No
CUST-00268,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,24.06,110.03,No
CUST-00269,Male,0,No,Yes,15,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,No internet service,Month-to-month,No,Electronic check,92.56,1407.44,No
CUST-00270,Male,0,Yes,No,39,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),78.95,3372.45,No
CUST-00271,Female,1,No,No,70,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No internet service,No,One year,Yes,Electronic check,54.02,3677.67,No
CUST-00272,Female,0,No,No,38,Yes,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,111.82,4443.15,No
CUST-00273,Female,0,No,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,51.52,2128.33,No
CUST-00274,Female,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,36.87,2010.59,Yes
CUST-00275,Male,1,Yes,No,3,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.45,295.75,Yes
CUST-00276,Female,0,Yes,No,29,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,51.25,1565.76,No
CUST-00277,Male,1,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),46.69,1572.79,No
CUST-00278,Female,0,Yes,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,111.12,6939.31,No
CUST-00279,Male,0,No,Yes,45,Yes,Yes,DSL,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),48.77,2234.72,No
CUST-00280,Female,0,No,No,22,Yes,No phone service,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),75.45,1619.5,Yes
CUST-00281,Female,0,No,No,10,Yes,No,DSL,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Credit card (automatic),83.46,871.75,Yes
CUST-00282,Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,66.53,1299.74,No
